"Time","203042","","203042","","203042","","203042","","203042","","203042",""
"and","10.00","","130.00","","136.00","","422.00","","459.00","","700.00",""
"Date","Rainfall (mm)","","Res. Level (m)","","Volume (ML)","","Net Inflow 24h ML","","Storage Rel 24h ML","","Evap.[US] (mm.)",""
"","Total","Qual","Mean","Qual","Mean","Qual","Total","Qual","Total","Qual","Total","Qual"
00:00:00 17/08/2011,"",    255,     129.707,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 18/08/2011,"",    255,     129.714,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 19/08/2011,"",    255,     129.707,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 20/08/2011,"",    255,     129.701,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 21/08/2011,"",    255,     129.718,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 22/08/2011,"",    255,     129.747,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 23/08/2011,"",    255,     129.867,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 24/08/2011,"",    255,     129.834,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 25/08/2011,"",    255,     129.741,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 26/08/2011,"",    255,     129.712,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 27/08/2011,"",    255,     129.741,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 28/08/2011,"",    255,     129.836,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 29/08/2011,"",    255,     129.744,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 30/08/2011,"",    255,     129.727,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 31/08/2011,"",    255,     129.781,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 01/09/2011,"",    255,     129.734,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 02/09/2011,"",    255,     129.714,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 03/09/2011,"",    255,     129.705,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 04/09/2011,"",    255,     129.701,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 05/09/2011,"",    255,     129.710,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 06/09/2011,"",    255,     129.710,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 07/09/2011,"",    255,     129.710,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 08/09/2011,"",    255,     129.710,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 09/09/2011,"",    255,     129.709,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 10/09/2011,"",    255,     129.704,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 11/09/2011,"",    255,     129.699,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 12/09/2011,"",    255,     129.697,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 13/09/2011,"",    255,     129.700,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 14/09/2011,"",    255,     129.704,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 15/09/2011,"",    255,     129.716,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 16/09/2011,"",    255,     129.720,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 17/09/2011,"",    255,     129.720,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 18/09/2011,"",    255,     129.720,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 19/09/2011,"",    255,     129.720,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 20/09/2011,"",    255,     129.720,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 21/09/2011,"",    255,     129.723,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 22/09/2011,"",    255,     129.729,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 23/09/2011,"",    255,     129.734,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 24/09/2011,"",    255,     129.730,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 25/09/2011,"",    255,     129.728,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 26/09/2011,"",    255,     129.721,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 27/09/2011,"",    255,     129.720,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 28/09/2011,"",    255,     129.720,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 29/09/2011,"",    255,     129.725,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 30/09/2011,"",    255,     129.720,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 01/10/2011,"",    255,     129.712,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 02/10/2011,"",    255,     129.699,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 03/10/2011,"",    255,     129.708,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 04/10/2011,"",    255,     129.719,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 05/10/2011,"",    255,     129.725,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 06/10/2011,"",    255,     129.731,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 07/10/2011,"",    255,     129.737,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 08/10/2011,"",    255,     129.730,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 09/10/2011,"",    255,     129.730,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 10/10/2011,"",    255,     129.731,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 11/10/2011,"",    255,     129.724,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 12/10/2011,"",    255,     129.720,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 13/10/2011,"",    255,     129.719,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 14/10/2011,"",    255,     129.725,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 15/10/2011,"",    255,     129.746,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 16/10/2011,"",    255,     129.712,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 17/10/2011,"",    255,     129.691,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 18/10/2011,"",    255,     129.700,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 19/10/2011,"",    255,     129.700,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 20/10/2011,"",    255,     129.700,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 21/10/2011,"",    255,     129.700,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 22/10/2011,"",    255,     129.700,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 23/10/2011,"",    255,     129.701,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 24/10/2011,"",    255,     129.701,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 25/10/2011,"",    255,     129.701,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 26/10/2011,"",    255,     129.711,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 27/10/2011,"",    255,     129.736,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 28/10/2011,"",    255,     129.744,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 29/10/2011,"",    255,     129.725,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 30/10/2011,"",    255,     129.723,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 31/10/2011,"",    255,     129.750,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 01/11/2011,"",    255,     129.700,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 02/11/2011,"",    255,     129.683,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 03/11/2011,"",    255,     129.680,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 04/11/2011,"",    255,     129.680,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 05/11/2011,"",    255,     129.680,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 06/11/2011,"",    255,     129.680,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 07/11/2011,"",    255,     129.681,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 08/11/2011,"",    255,     129.687,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 09/11/2011,"",    255,     129.684,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 10/11/2011,"",    255,     129.679,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 11/11/2011,"",    255,     129.671,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 12/11/2011,"",    255,     129.670,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 13/11/2011,"",    255,     129.678,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 14/11/2011,"",    255,     129.702,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 15/11/2011,"",    255,     129.690,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 16/11/2011,"",    255,     129.689,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 17/11/2011,"",    255,     129.687,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 18/11/2011,"",    255,     129.688,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 19/11/2011,"",    255,     129.682,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 20/11/2011,"",    255,     129.679,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 21/11/2011,"",    255,     129.672,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 22/11/2011,"",    255,     129.670,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 23/11/2011,"",    255,     129.670,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 24/11/2011,"",    255,     129.727,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 25/11/2011,"",    255,     129.752,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 26/11/2011,"",    255,     129.701,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 27/11/2011,"",    255,     129.679,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 28/11/2011,"",    255,     129.665,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 29/11/2011,"",    255,     129.660,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 30/11/2011,"",    255,     129.659,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 01/12/2011,"",    255,     129.658,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 02/12/2011,"",    255,     129.670,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 03/12/2011,"",    255,     129.668,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 04/12/2011,"",    255,     129.660,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 05/12/2011,"",    255,     129.658,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 06/12/2011,"",    255,     129.660,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 07/12/2011,"",    255,     129.668,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 08/12/2011,"",    255,     129.722,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 09/12/2011,"",    255,     129.721,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 10/12/2011,"",    255,     129.704,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 11/12/2011,"",    255,     129.700,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 12/12/2011,"",    255,     129.688,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 13/12/2011,"",    255,     129.678,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 14/12/2011,"",    255,     129.670,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 15/12/2011,"",    255,     129.667,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 16/12/2011,"",    255,     129.666,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 17/12/2011,"",    255,     129.660,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 18/12/2011,"",    255,     129.660,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 19/12/2011,"",    255,     129.660,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 20/12/2011,"",    255,     129.660,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 21/12/2011,"",    255,     129.662,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 22/12/2011,"",    255,     129.665,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 23/12/2011,"",    255,     129.660,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 24/12/2011,"",    255,     129.663,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 25/12/2011,"",    255,     129.677,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 26/12/2011,"",    255,     129.673,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 27/12/2011,"",    255,     129.660,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 28/12/2011,"",    255,     129.658,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 29/12/2011,"",    255,     129.649,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 30/12/2011,"",    255,     129.640,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 31/12/2011,"",    255,     129.640,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 01/01/2012,"",    255,     129.642,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 02/01/2012,"",    255,     129.640,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 03/01/2012,"",    255,     129.638,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 04/01/2012,"",    255,     129.630,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 05/01/2012,"",    255,     129.630,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 06/01/2012,"",    255,     129.629,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 07/01/2012,"",    255,     129.629,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 08/01/2012,"",    255,     129.629,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 09/01/2012,"",    255,     129.626,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 10/01/2012,"",    255,     129.614,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 11/01/2012,"",    255,     129.608,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 12/01/2012,"",    255,     129.594,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 13/01/2012,"",    255,     129.581,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 14/01/2012,"",    255,     129.572,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 15/01/2012,"",    255,     129.588,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 16/01/2012,"",    255,     129.632,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 17/01/2012,"",    255,     129.710,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 18/01/2012,"",    255,     129.770,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 19/01/2012,"",    255,     129.732,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 20/01/2012,"",    255,     129.700,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 21/01/2012,"",    255,     129.689,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 22/01/2012,"",    255,     129.680,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 23/01/2012,"",    255,     129.813,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 24/01/2012,"",    255,     130.036,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 25/01/2012,"",    255,     130.400,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 26/01/2012,"",    255,     129.947,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 27/01/2012,"",    255,     130.013,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 28/01/2012,"",    255,     129.978,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 29/01/2012,"",    255,     129.903,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 30/01/2012,"",    255,     129.837,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 31/01/2012,"",    255,     129.788,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 01/02/2012,"",    255,     129.772,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 02/02/2012,"",    255,     129.784,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 03/02/2012,"",    255,     129.756,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 04/02/2012,"",    255,     129.740,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 05/02/2012,"",    255,     129.730,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 06/02/2012,"",    255,     129.728,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 07/02/2012,"",    255,     129.720,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 08/02/2012,"",    255,     129.731,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 09/02/2012,"",    255,     129.746,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 10/02/2012,"",    255,     129.725,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 11/02/2012,"",    255,     129.724,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 12/02/2012,"",    255,     129.749,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 13/02/2012,"",    255,     129.746,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 14/02/2012,"",    255,     129.719,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 15/02/2012,"",    255,     129.710,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 16/02/2012,"",    255,     129.708,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 17/02/2012,"",    255,     129.701,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 18/02/2012,"",    255,     129.700,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 19/02/2012,"",    255,     129.700,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 20/02/2012,"",    255,     129.704,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 21/02/2012,"",    255,     130.082,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 22/02/2012,"",    255,     129.781,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 23/02/2012,"",    255,     129.735,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 24/02/2012,"",    255,     129.730,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 25/02/2012,"",    255,     130.011,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 26/02/2012,"",    255,     130.004,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 27/02/2012,"",    255,     129.821,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 28/02/2012,"",    255,     129.772,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 29/02/2012,"",    255,     129.749,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 01/03/2012,"",    255,     129.738,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 02/03/2012,"",    255,     129.725,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 03/03/2012,"",    255,     129.759,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 04/03/2012,"",    255,     129.853,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 05/03/2012,"",    255,     129.773,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 06/03/2012,"",    255,     129.837,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 07/03/2012,"",    255,     129.893,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 08/03/2012,"",    255,     129.794,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 09/03/2012,"",    255,     129.761,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 10/03/2012,"",    255,     129.745,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 11/03/2012,"",    255,     129.740,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 12/03/2012,"",    255,     129.731,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 13/03/2012,"",    255,     129.730,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 14/03/2012,"",    255,     129.722,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 15/03/2012,"",    255,     129.730,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 16/03/2012,"",    255,     129.751,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 17/03/2012,"",    255,     129.730,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 18/03/2012,"",    255,     129.729,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 19/03/2012,"",    255,     129.727,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 20/03/2012,"",    255,     129.780,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 21/03/2012,"",    255,     129.770,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 22/03/2012,"",    255,     129.755,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 23/03/2012,"",    255,     129.805,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 24/03/2012,"",    255,     129.763,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 25/03/2012,"",    255,     129.739,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 26/03/2012,"",    255,     129.727,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 27/03/2012,"",    255,     129.727,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 28/03/2012,"",    255,     129.727,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 29/03/2012,"",    255,     129.717,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 30/03/2012,"",    255,     129.715,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 31/03/2012,"",    255,     129.707,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 01/04/2012,"",    255,     129.706,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 02/04/2012,"",    255,     129.706,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 03/04/2012,"",    255,     129.701,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 04/04/2012,"",    255,     129.696,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 05/04/2012,"",    255,     129.695,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 06/04/2012,"",    255,     129.695,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 07/04/2012,"",    255,     129.695,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 08/04/2012,"",    255,     129.692,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 09/04/2012,"",    255,     129.686,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 10/04/2012,"",    255,     129.684,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 11/04/2012,"",    255,     129.684,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 12/04/2012,"",    255,     129.684,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 13/04/2012,"",    255,     129.686,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 14/04/2012,"",    255,     129.697,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 15/04/2012,"",    255,     129.695,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 16/04/2012,"",    255,     129.692,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 17/04/2012,"",    255,     129.709,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 18/04/2012,"",    255,     129.765,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 19/04/2012,"",    255,     129.758,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 20/04/2012,"",    255,     129.723,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 21/04/2012,"",    255,     129.707,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 22/04/2012,"",    255,     129.701,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 23/04/2012,"",    255,     129.692,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 24/04/2012,"",    255,     129.692,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 25/04/2012,"",    255,     129.691,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 26/04/2012,"",    255,     129.685,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 27/04/2012,"",    255,     129.685,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 28/04/2012,"",    255,     129.811,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 29/04/2012,"",    255,     130.030,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 30/04/2012,"",    255,     129.853,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 01/05/2012,"",    255,     129.775,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 02/05/2012,"",    255,     129.753,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 03/05/2012,"",    255,     129.739,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 04/05/2012,"",    255,     129.728,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 05/05/2012,"",    255,     129.720,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 06/05/2012,"",    255,     129.713,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 07/05/2012,"",    255,     129.710,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 08/05/2012,"",    255,     129.707,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 09/05/2012,"",    255,     129.702,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 10/05/2012,"",    255,     129.700,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 11/05/2012,"",    255,     129.700,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 12/05/2012,"",    255,     129.700,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 13/05/2012,"",    255,     129.698,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 14/05/2012,"",    255,     129.694,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 15/05/2012,"",    255,     129.690,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 16/05/2012,"",    255,     129.690,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 17/05/2012,"",    255,     129.690,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 18/05/2012,"",    255,     129.690,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 19/05/2012,"",    255,     129.690,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 20/05/2012,"",    255,     129.690,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 21/05/2012,"",    255,     129.690,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 22/05/2012,"",    255,     129.690,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 23/05/2012,"",    255,     129.687,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 24/05/2012,"",    255,     129.685,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 25/05/2012,"",    255,     129.682,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 26/05/2012,"",    255,     129.680,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 27/05/2012,"",    255,     129.680,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 28/05/2012,"",    255,     129.680,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 29/05/2012,"",    255,     129.673,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 30/05/2012,"",    255,     129.662,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 31/05/2012,"",    255,     129.703,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 01/06/2012,"",    255,     129.765,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 02/06/2012,"",    255,     129.782,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 03/06/2012,"",    255,     129.777,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 04/06/2012,"",    255,     129.744,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 05/06/2012,"",    255,     129.718,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 06/06/2012,"",    255,     129.704,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 07/06/2012,"",    255,     129.700,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 08/06/2012,"",    255,     129.695,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 09/06/2012,"",    255,     129.690,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 10/06/2012,"",    255,     129.690,      6,"",    255,"",    255,"",    255,"",    255
00:00:00 11/06/2012,"",    255,     129.743,      6,"",    255,"",    255,"",    255,"",    255
